F1_S1,F2_S1,F1_S2,F2_S2,DecayRatioCycle,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
0.0078125,0.019531,0.027344,0.011719,0.012318,0.18857,-0.13055,-0.019441,0.15652,0.21712,0.19984,0.043252,0.15771,0.16481,0.038266,-0.0069586,0.048707,0.071467,0.048495,0.01337,normal
0.015625,0.0078125,0.015625,0.015625,0.0033946,-0.92058,0.32526,0.2478,0.015972,0.0136,0.10758,-0.029322,0.071186,0.051884,0.015342,-0.039744,0.053298,0.007373,0.013959,-0.041681,normal
0.011719,0,0.03125,0.027344,0.0093368,0.23861,-0.024383,-0.0042873,0.157,0.040809,0.011374,0.11448,0.2069,0.2116,0.10836,0.044226,0.094809,0.12252,0.017339,-0.11136,normal
0.0078125,0.0078125,0.03125,0.011719,0.0075727,-0.30479,-0.10276,0.043441,0.089698,0.07108,0.04391,0.028678,0.026527,0.022294,0.028725,0.046095,0.054362,0.039675,0.0078794,-0.018046,normal
0.0078125,0.021484,0.025391,0.03125,0.62568,1.4252,1.7966,2.0418,2.0681,1.9168,1.7286,1.5724,1.438,1.3226,1.219,1.0945,0.8751,0.63749,0.38035,0.14017,abnormal
0.013672,0.023438,0.0625,0.015625,0.043098,0.18015,-0.16459,-0.074359,0.17085,0.18649,0.13425,-0.0078153,0.14561,-0.0032456,0.037284,0.071789,-0.017785,0.044394,-0.10618,0.030874,normal
0.0078125,0.015625,0.015625,0.03125,0.018366,0.068001,-0.01869,0.024534,0.19693,0.20861,0.162,0.146,0.016891,0.072807,0.039943,0.10913,0.10792,0.068818,0.082475,0.1397,normal
0.015625,0.015625,0.023438,0.046875,0.010572,0.022556,-0.27456,-0.02257,0.10795,0.1512,0.21111,0.2613,0.023024,-0.14252,-0.051089,0.13701,0.17519,0.056189,-0.049212,0.042748,normal
0.0078125,0.023438,0.03125,0.011719,0.006404,-0.13294,-0.26245,0.010553,0.12629,0.27384,0.16884,-0.073846,0.0057357,0.045302,0.051068,0.075528,-0.026325,0.010568,0.01618,0.012092,normal
0.054688,0.03125,0.070312,0.046875,0.021973,0.20623,-0.30053,-0.026122,0.15907,0.20866,0.18179,0.093801,0.04154,0.028492,0.046595,-0.018966,0.10438,-0.0068595,-0.055232,-0.053762,normal
0.035156,0.0078125,0.039062,0.0078125,0.0094077,-0.61237,-0.12271,0.21251,0.21965,0.14483,0.055756,-0.1444,0.16675,0.056845,0.037872,-0.040847,0.011841,0.00090389,0.063192,0.0095897,normal
0.039062,0.015625,0.011719,0.03125,0.0080291,-0.25824,-0.22469,-0.053897,0.26049,0.1839,-0.049089,0.12532,-0.016585,0.03856,0.064176,-0.096215,0.052783,0.16066,-0.052332,-0.017606,normal
0.03125,0.023438,0.019531,0.023438,0.026239,-0.27407,-0.14529,0.24725,0.19394,0.097844,0.058844,0.1537,0.057594,-0.077453,0.039014,0.15799,0.068386,-0.029092,0.012528,0.060233,normal
0.011719,0.046875,0.03125,0.015625,0.0073673,-0.29448,-0.25357,0.079352,0.22723,0.15835,0.1038,-0.033446,0.099851,-0.089475,0.091755,0.066967,-0.0064401,-0.033256,0.021657,0.088559,normal
0.019531,0.0078125,0.023438,0.011719,0.011147,0.1071,-0.18282,-0.060261,0.0497,0.041463,0.1786,0.12434,0.16794,-0.007353,0.11832,-0.02931,0.061149,-0.032725,-0.034785,0.1489,normal
0.011719,0.0078125,0,0.03125,0.0064222,-0.07115,-0.26198,-0.19269,0.11366,0.22774,0.016431,-0.031731,0.078841,0.049007,0.08336,-0.022522,0.034994,0.023046,0.020937,0.0042564,normal
0.03125,0.054688,0.046875,0.046875,0.048247,0.16296,-0.33789,-0.10067,0.068905,0.25893,0.2833,0.0405,0.038999,0.08783,0.013642,0.015587,0.043824,-0.02625,0.048795,0.069799,normal
0.0078125,0.013672,0.0078125,0.0078125,0.37547,-0.36402,0.47507,0.061122,0.33483,0.10649,0.058714,0.15779,0.12356,0.11791,0.039109,0.098484,0.10438,0.039248,-0.010857,0.0078332,normal
0.015625,0.015625,0.011719,0.03125,0.013347,-0.0074039,-0.13821,-0.1289,0.061567,0.10769,0.050292,0.082776,0.08268,0.10441,0.018937,0.025775,-0.050164,-0.0083376,0.066519,0.070522,normal
0.015625,0.023438,0.015625,0.019531,0.017774,-0.71389,-0.062932,0.2603,0.11547,0.15864,-0.07286,-0.083843,0.0095833,0.13667,-0.0038219,0.062863,-0.11179,-0.022677,0.14381,-0.034665,normal
0.015625,0.015625,0.019531,0.015625,0.0072062,0.20837,-0.060401,-0.016003,0.084011,0.29255,0.29685,0.080471,0.00821,0.1163,0.016642,-0.042046,0.096401,-0.02542,-0.00032475,0.081009,normal
0.019531,0.039062,0.011719,0.042969,0.016261,0.15743,-0.15786,-0.13473,0.073097,0.18872,0.17465,0.12228,0.10523,0.036704,-0.018234,-0.0064911,0.027017,0.11361,-0.050346,0.032914,normal
0.011719,0.046875,0.03125,0.015625,0.018523,0.56156,0.081205,0.062921,0.10061,0.13996,0.27627,0.23063,0.19361,0.16582,0.14396,-0.0046752,0.092228,0.031405,0.061703,-0.031704,normal
0.0078125,0,0.0078125,0.039062,0.0023192,-0.11816,-0.043636,0.043214,0.089151,0.10829,0.10241,0.10193,0.10027,0.059201,0.039155,0.025128,0.047141,0.066657,0.055433,0.05253,normal
0.015625,0.015625,0.023438,0.015625,0.039824,-0.15618,-0.32429,-0.15743,0.20532,0.28668,0.16154,0.065347,0.034123,0.035723,-0.0059385,0.051556,-0.0076645,-0.006267,0.04368,0.12272,normal
0.0078125,0.023438,0.019531,0.0078125,0.018641,-0.57344,-0.16702,0.25559,0.26715,-0.024173,0.091898,-0.0011381,-0.0042753,0.088659,-0.031074,0.044788,-0.021305,-0.020903,0.12071,-0.033108,normal
0.0039062,0.03125,0.03125,0.0039062,0.021709,-0.059947,-0.30325,-0.00010252,0.0079376,0.22421,0.03906,0.1126,0.058073,0.080602,0.026578,-0.038237,0.0016491,-0.096268,0.16006,0.027074,normal
0.015625,0,0.015625,0.015625,0.020805,0.055447,-0.13877,0.0052412,0.21921,0.18575,0.26584,0.10527,0.12755,0.091649,-0.029288,-0.0077486,-0.031058,0.079226,0.053961,-0.074034,normal
0.0078125,0.017578,0.011719,0.027344,0.023334,-0.16251,-0.048544,0.044187,0.037656,0.059877,0.069393,0.074248,0.0741,0.079766,0.042312,0.058916,-0.018721,-0.0006044,0.049034,-0.0082139,abnormal
0.023438,0.015625,0.023438,0.015625,0.020725,-0.32499,-0.10345,0.1964,0.17678,0.12124,0.068252,-0.024646,0.078802,0.033463,-0.050733,0.066585,0.082219,-0.019591,0.013005,-0.017075,normal
0.0078125,0.015625,0.0078125,0.015625,0.028576,-0.21573,-0.15807,0.016311,0.13114,0.10159,0.075985,0.05372,0.061145,-0.019202,-0.047938,0.064727,0.014937,0.084708,-0.053512,0.022813,normal
0.03125,0.015625,0.03125,0.023438,0.031056,-0.010601,-0.11597,-0.046683,-0.051553,0.17287,0.1542,0.17587,0.089784,-0.04856,0.084562,0.10968,-0.077932,0.072455,0.036475,0.091015,normal
0.0078125,0.015625,0.03125,0.03125,0.021491,-0.29984,-0.36288,0.012317,0.31344,0.036983,0.12504,0.03064,0.081694,0.038704,-0.058344,0.024492,-0.13867,0.23701,0.063126,-0.072806,normal
0.0097656,0.0078125,0.015625,0.0039062,0.018177,0.41016,0.027831,-0.12221,-0.065837,0.067246,0.070906,0.14345,0.13362,0.093405,0.17726,0.028042,-0.028765,0.11099,0.03034,-0.0093804,normal
0.0078125,0.0019531,0.011719,0.0078125,0.0060096,-0.25795,-0.14409,0.14316,0.30252,0.1252,0.18114,-0.082851,0.13632,0.030253,0.11382,0.046512,0.053395,-0.086933,0.088205,0.0093761,normal
0.011719,0.011719,0.015625,0.03125,0.0069276,-0.42242,-0.22486,0.39971,0.13594,0.042609,0.14831,-0.074411,0.1182,0.13395,-0.041257,0.028328,0.053175,0.16733,-0.17718,0.065369,normal
0.015625,0.015625,0.015625,0,0.0072053,-0.24765,-0.1934,0.082558,0.14398,0.08475,0.097671,-0.0083065,0.039817,0.042797,0.046995,0.06966,-0.007494,-0.021428,0.028366,0.046954,normal
0.0078125,0.0078125,0.0039062,0.015625,0.0073705,0.016638,0.15662,0.011414,0.20542,0.031833,0.20637,0.042912,0.25596,-0.15442,0.13345,0.073561,0.10842,-0.020423,0.096544,0.00086311,abnormal
0.03125,0.023438,0.03125,0.027344,0.013385,0.038413,-0.070005,-0.14549,0.023814,0.16272,0.1754,0.04304,0.15175,-0.014631,-0.0037998,-0.032795,0.03919,0.097171,-0.0017985,0.001304,normal
0.015625,0.027344,0.03125,0.015625,0.016074,0.16601,-0.23131,-0.0586,0.11286,0.19043,0.27879,0.12126,0.1164,-0.022773,0.038137,0.10932,0.027262,-0.01633,0.072301,0.14302,normal
0.0039062,0.0078125,0.0078125,0.0078125,0.43085,0.10426,0.88938,0.16432,0.46556,0.2406,0.3249,0.22248,0.3342,0.16937,0.24199,0.081977,0.048995,-0.020322,0.024985,-0.040238,normal
0.015625,0.0039062,0.015625,0.0078125,0.0019608,-0.32403,-0.35313,-0.025411,0.14091,0.1764,0.16888,-0.036425,0.057311,-0.039609,0.028724,0.027975,0.015356,0.044431,-0.0035255,0.083059,normal
0.011719,0.015625,0.019531,0.011719,0.022506,-0.47619,-0.19173,0.18317,0.23025,0.078065,0.15096,-0.038021,0.0092576,0.086024,-0.039155,0.055402,0.053658,0.037187,0.062266,-0.05868,normal
0.015625,0.0078125,0.023438,0.039062,0.037086,-0.26533,-0.12172,0.031126,0.11418,0.20373,0.061292,0.071013,0.041491,-0.015938,0.029003,0.03743,0.0087523,0.041895,-0.0015918,-0.012693,normal
0.011719,0.0078125,0.015625,0.046875,0.027287,0.14978,-0.021373,-0.18751,0.01742,0.12864,0.14741,0.18794,0.2072,-0.03457,-0.03251,0.025682,0.026541,0.070199,0.018989,0.069841,normal
0.023438,0.0078125,0.015625,0.015625,0.05633,-0.2643,-0.12258,0.11772,0.15392,0.29699,0.12368,0.016289,-0.055323,0.030241,0.16578,0.05136,-0.0050407,-0.021535,0.06656,0.018135,normal
0.039062,0.0078125,0.015625,0.042969,0.021473,-0.16179,-0.3689,-0.12777,0.22319,0.29237,0.17198,-0.037018,0.014484,-0.060384,0.015014,0.038283,0.11749,0.045312,0.096623,-0.070674,normal
0.015625,0.015625,0.011719,0.015625,0.028028,0.032728,-0.2722,-0.081972,0.17004,0.27106,0.19583,0.051657,0.020429,0.039363,0.04424,0.028909,0.0057938,0.12582,-0.00082068,0.0093615,normal
0.011719,0.0078125,0.0078125,0.050781,0.015093,0.099979,-0.32699,-0.16742,0.14184,0.21854,0.1853,0.11072,0.074156,-0.012304,-0.031283,0.05396,0.10954,0.024829,0.038358,0.031117,normal
0.015625,0.027344,0.03125,0.015625,0.067815,0.33707,0.11331,-0.018629,0.066942,0.10442,0.29567,0.28685,0.010836,-0.016874,0.0046382,-0.0038894,0.050893,0.06634,0.025215,0.10064,normal
0.015625,0.0078125,0.011719,0.017578,0.0067006,-0.20108,-0.30675,-0.073696,0.074618,0.1819,0.13772,0.0429,0.02708,0.030766,-0.027829,0.002887,0.013195,0.049115,-0.014306,-0.0085015,normal
0.011719,0.0078125,0.015625,0.046875,0.051175,0.043834,-0.087937,-0.054845,0.0019196,0.047678,0.10992,0.071875,0.074656,0.065224,0.021421,0.018996,-0.013632,0.0093209,0.0026774,0.024225,normal
0.015625,0.046875,0.015625,0.058594,0.041443,-0.47148,-0.04152,0.2091,0.25334,0.11572,0.066646,-0.0030111,0.095348,0.060009,-0.15125,0.065702,0.088644,-0.012608,0.054386,-0.096766,normal
0.015625,0.015625,0.019531,0.046875,0.015768,-0.18078,-0.28817,-0.18744,0.17034,0.12462,0.12085,0.12865,0.11594,0.0057029,-0.096706,-0.11265,-0.037321,0.1056,0.065936,0.00015244,normal
0.011719,0.0078125,0.015625,0.015625,0.022025,0.20678,-0.26386,-0.0073777,-0.032954,0.12783,0.09524,0.094833,0.095427,0.10751,-0.022974,-0.031109,0.039319,0.031456,0.064915,-0.10743,normal
0.046875,0.03125,0.027344,0.015625,0.069027,-0.743,-0.0069313,0.22535,0.16223,-0.014957,-0.0024122,-0.090857,0.17505,-0.027723,0.061119,0.090292,-0.08285,0.0083738,0.043247,0.0066812,normal
0.015625,0.021484,0.019531,0.039062,0.0079424,0.16051,-0.2111,-0.21989,0.01239,0.15136,0.15597,0.12532,0.041345,-0.005131,0.053927,0.024996,0.11397,0.032222,-0.059866,-0.024375,normal
0.019531,0.0078125,0.027344,0.023438,0.012762,0.023343,-0.40437,-0.18992,-0.031078,0.23345,0.16461,0.085177,0.15015,-0.044078,-0.030831,-0.090633,0.10875,-0.085204,0.01718,0.0098499,normal
0.0078125,0.015625,0.0078125,0.0078125,0.017508,-0.52483,0.20223,0.051192,0.06179,0.039977,0.10246,0.033361,0.035435,0.0075236,0.059824,0.059961,0.023886,-0.083921,0.070884,0.098598,abnormal
0.0039062,0.0039062,0,0.0078125,0.287,-0.019242,0.45956,0.070172,0.34148,0.22778,0.14983,0.065852,0.1031,0.12537,0.11378,0.090193,0.032305,0.028702,-0.024549,-0.013219,normal
0.015625,0.039062,0.039062,0.015625,0.06305,-0.064297,-0.16916,-0.10779,0.038179,0.10376,0.12,0.093191,0.084601,0.081306,-0.018964,0.024054,0.0087018,0.010041,0.020374,0.036883,normal
0.015625,0.0078125,0.023438,0.011719,0.0086775,-0.2631,-0.40879,0.0024335,0.15198,0.18657,0.087553,-0.00068796,-0.032,0.033217,0.027994,-0.01859,0.053396,0.10702,-0.022757,-0.070293,normal
0.0078125,0.011719,0.015625,0.027344,0.0029624,0.0786,0.063967,-0.010477,-0.010543,0.070928,0.094573,0.061271,0.096149,0.11936,0.044295,0.087319,0.08136,0.077458,0.064318,0.031598,abnormal
0.011719,0.0078125,0.015625,0.03125,0.011459,-0.091634,-0.11764,-0.11152,0.10786,0.10165,0.021228,0.08726,0.07461,0.036658,0.049641,0.0020993,-0.093385,-0.0022978,0.044393,0.046285,normal
0.0078125,0.021484,0.015625,0.015625,0.016583,0.21579,-0.15005,-0.25326,-0.058877,0.042568,0.11838,0.23918,0.19783,0.11476,0.012981,-0.087606,0.073932,0.0008176,-0.051788,0.08595,normal
0.015625,0.015625,0.019531,0.046875,0.0038641,0.024497,-0.21026,-0.20476,0.16809,0.25511,0.17457,0.0030319,0.031341,0.024993,-0.059802,0.10205,0.16178,-0.082936,0.028267,0.054903,normal
0.023438,0.015625,0.023438,0.0039062,0.013499,-0.36364,-0.10935,0.10296,0.17015,0.11106,0.027351,0.034919,-0.017674,0.082886,0.042132,-0.068769,-0.0058211,0.032274,0.034026,-0.036087,normal
0.0078125,0.015625,0.03125,0.039062,0.039408,-0.09517,-0.13276,-0.064396,0.095577,0.0039657,0.11858,0.047158,0.064077,0.12712,0.061253,0.042896,-0.014772,-0.061982,-0.012158,0.047682,normal
0.0078125,0.015625,0.03125,0.0078125,0.033072,-0.9879,0.099819,0.32608,0.11308,-0.059387,-0.083317,0.093371,0.020023,0.1249,-0.084952,0.038705,-0.025641,0.06553,-0.012557,0.042605,normal
0.011719,0.03125,0.027344,0.011719,0.032413,-0.46276,-0.070576,0.062267,0.003478,0.01344,0.076328,0.082239,0.020406,0.019278,0.056069,0.062557,0.0094688,-0.020064,-0.02008,0.028585,normal
0.011719,0.03125,0.03125,0.015625,0.0081064,-0.10393,-0.28194,-0.0489,0.10989,0.098756,0.24961,0.071985,0.013636,-0.022527,-0.028811,-0.037529,0.0024579,0.0052323,0.078282,-0.064298,normal
0.011719,0.03125,0.050781,0.011719,0.081574,-0.012838,-0.048901,0.07436,0.21,0.21723,0.26307,0.032205,0.1013,0.08707,0.067781,0.027777,0.002066,0.10036,0.054421,-0.038853,normal
0.011719,0.015625,0.0078125,0.0625,0.0057768,-0.63964,-0.057285,0.2923,0.22195,0.10453,-0.083483,0.12825,0.057863,0.0072125,0.070764,0.047161,0.028004,-0.036406,0.046805,0.05661,normal
0.03125,0.03125,0.011719,0.03125,0.025329,-0.059001,-0.20076,0.025062,0.1819,0.13028,0.18242,0.15235,0.0037098,-0.00072459,0.073422,-0.03614,0.065485,0.0092173,-0.020442,0.02463,normal
0.015625,0.023438,0.023438,0.054688,0.025142,-0.25794,-0.057846,0.17856,0.26417,0.1668,0.020435,-0.050546,0.14454,0.075648,-0.042891,-0.016503,0.022453,0.050817,-0.014716,0.021915,normal
0.015625,0.0078125,0.015625,0.027344,0.0024373,-0.079795,-0.39959,-0.14893,0.17438,0.31571,0.2448,-0.070691,-0.058791,0.024334,0.0027627,0.045901,0.035998,0.080854,0.088793,-0.021281,normal
0.0097656,0.023438,0.027344,0.03125,0.59411,1.6695,2.2557,2.6283,2.9112,2.9538,2.8869,2.727,2.5409,2.2388,1.9611,1.5535,1.1162,0.70619,0.42351,0.17053,normal
0.015625,0.03125,0.015625,0.015625,0.0365,-1.6291,1.2858,-0.2052,-0.39933,0.38581,0.13974,-0.2283,-0.053225,0.18107,0.019551,-0.10289,0.049307,0.029094,-0.067437,0.039562,normal
0.039062,0.03125,0.058594,0.035156,0.045424,-0.41311,-0.17069,0.29681,0.23764,0.10046,0.10893,0.03614,0.094495,0.015372,0.060654,0.065944,0.0089168,0.018246,0.04433,0.035154,normal
0.015625,0.0078125,0.046875,0.015625,0.0359,0.27683,0.080122,-0.021196,0.0093029,0.088508,0.21555,0.26371,0.09951,0.033762,0.062022,0.081528,-0.0048022,-0.10489,-0.06193,0.039247,normal
0.015625,0.0078125,0.023438,0.035156,0.0078703,-0.48556,-0.2306,0.10225,0.28767,0.15041,-0.11963,-0.087188,0.072742,0.10556,-0.04579,0.021782,0.10022,-0.033543,0.00039527,0.046313,normal
0.015625,0.0078125,0.0078125,0.015625,0.010036,0.050105,0.17518,-0.015856,0.11651,-0.071803,0.1201,-0.046662,0.091331,0.04484,0.077925,0.068896,0.045059,0.069697,0.0042844,-0.032501,abnormal
0.015625,0.035156,0.046875,0.023438,0.027897,0.039724,-0.14253,-0.052099,-0.0017726,0.096349,0.26012,0.14032,-0.0010928,0.001265,0.1124,0.04662,0.008387,0.053082,0.052167,0.011883,normal
0.015625,0.03125,0.023438,0.046875,0.032112,-0.68919,0.0083801,0.33465,0.16396,0.034535,-0.037211,0.10602,0.11264,0.028685,0.008852,0.06147,0.0049745,0.015476,0.059868,-0.021708,normal
0.015625,0.015625,0.015625,0.0078125,0.0052436,0.11185,-0.12945,-0.17779,0.037058,0.021469,0.15016,0.20042,0.024911,0.016542,0.031376,0.084371,0.05539,0.026689,0.058541,0.0010976,normal
0.0078125,0.019531,0.023438,0.03125,0.026319,0.13412,0.0080735,-0.025397,0.010898,0.0018901,0.067874,0.19103,0.20012,0.083668,0.009162,-0.0017271,0.053655,0.041061,0.021402,-0.13986,normal
0.015625,0.011719,0.0097656,0.046875,0.0051248,-0.043069,-0.20467,-0.042181,0.070516,0.11101,0.1134,0.15411,0.091612,0.03492,0.034409,0.053209,0.011142,0.08124,0.083361,0.030255,normal
0.015625,0.015625,0.015625,0.015625,0.0048804,-0.81851,0.3528,0.19215,-0.096886,0.069431,0.20725,0.036278,-0.07406,0.004056,0.053243,-0.034477,-0.012532,0.059171,0.058406,-0.032132,normal
0.042969,0.03125,0.015625,0.054688,0.012861,-0.45754,0.04212,0.10904,-0.0026851,0.036178,0.14159,0.12508,0.024773,-0.0099849,0.010708,0.023197,0.011633,0.028303,0.030897,0.040359,normal
0.023438,0.015625,0.039062,0.015625,0.027732,-0.76487,-0.22043,0.33074,0.18365,0.0025246,-0.062348,0.11002,-0.025372,0.10069,-0.045594,-0.053818,0.066392,0.0012871,-0.0017196,0.031938,normal
0.015625,0.03125,0.023438,0.046875,0.0082128,-0.22614,-0.25828,0.049238,0.15956,0.21401,0.0074603,0.0013822,-0.045648,-0.0042226,0.057043,0.094338,0.038665,-0.0078208,0.027703,-0.070817,normal
0.019531,0.015625,0.03125,0.03125,0.04124,-0.47582,-0.28746,0.38609,0.13903,0.031874,0.091764,0.097687,-0.042993,0.094034,0.021516,0.0057389,0.024241,0.069037,-0.093633,0.15111,normal
0.03125,0.050781,0.015625,0.039062,0.053659,-0.53532,-0.15546,0.21422,0.20069,0.03012,0.0018055,0.056255,-0.022189,0.011721,0.020065,0.11305,0.0042206,0.012137,-0.026997,0.056646,normal
0.011719,0.023438,0.0078125,0.013672,0.0064618,-0.19053,0.026378,0.11606,0.30982,0.043227,0.22352,0.098182,0.17345,0.017218,0.10616,0.017504,0.048142,0.077225,0.13912,0.0030379,abnormal
0.015625,0.0078125,0.0078125,0.046875,0.016382,0.04826,-0.15273,-0.10147,0.13862,-0.022214,0.1902,0.077894,0.11674,0.11065,0.025046,0.045802,-0.086504,0.078327,0.058965,0.039642,normal
0.023438,0.015625,0.046875,0.023438,0.022686,0.2328,-0.21329,-0.11099,-0.0011992,0.096202,0.31847,0.26056,-0.074533,-0.06849,0.010013,0.060252,0.10741,-0.0028082,0.002395,0.044917,normal
0.015625,0.015625,0.023438,0.03125,0.018158,-0.045365,-0.28995,-0.0047629,0.050361,0.094259,0.14341,0.19982,0.098117,-0.052356,0.0060831,0.04644,0.03193,-0.012331,0.023702,0.014484,normal
0.0078125,0.015625,0.023438,0.015625,0.010773,-0.50416,-0.21161,0.19191,0.17958,0.095175,0.11668,0.080928,-0.062288,0.024553,0.044407,0.042042,0.033343,-0.041099,0.012087,0.044771,normal
0.019531,0.011719,0.035156,0.078125,0.053502,0.16617,-0.14648,-0.041967,0.041294,0.14342,0.098123,0.12113,0.072855,0.046141,0.081623,-0.049586,0.05021,0.011308,0.068502,-0.021181,normal
0.015625,0.033203,0.015625,0.039062,0.045518,-0.14918,-0.35349,-0.0087386,0.08646,0.13638,0.086132,0.0444,0.044468,0.043306,0.0018171,0.020928,-0.0071132,-0.078375,0.036089,0.068042,normal
0.0078125,0,0.015625,0.015625,0.026369,-0.40032,-0.23362,0.061479,0.23272,0.14955,0.010818,0.030397,-0.08595,0.18088,-0.00026198,-0.0155,-0.00059248,0.013476,0.047906,0.05508,normal
0.011719,0.0078125,0.011719,0.015625,0.014127,-0.078659,-0.044558,-0.069685,0.0074472,-0.05121,0.093861,0.10215,0.09407,0.043406,0.075559,0.056798,0.043528,-0.011878,-0.020844,0.02394,abnormal
0.019531,0.0078125,0.015625,0.027344,0.024061,0.054143,-0.09163,-0.045545,0.13873,0.12327,0.12083,0.14286,0.039212,0.068755,-0.0091424,0.043864,0.014749,-0.021142,0.076987,-0.016767,normal
0.0039062,0.023438,0.0019531,0.023438,0.050667,-0.16904,-0.12939,-0.085191,0.068944,0.07689,0.052278,0.0612,0.083198,0.050462,0.057679,0.021432,-0.081166,0.022559,0.032152,0.030147,normal
0.015625,0.0078125,0.015625,0.015625,0.018988,-0.34386,-0.25808,0.026421,0.15462,0.062684,0.087592,0.019721,0.040374,0.042786,0.0048905,0.020169,-0.015351,0.015249,0.031565,0.0013426,normal
0.015625,0.03125,0.046875,0.015625,0.025773,0.071174,-0.066564,0.021647,0.16842,-0.03542,-0.013824,0.17095,0.15275,0.15858,0.074193,0.0025641,-0.011826,-0.046266,-0.050534,0.056757,normal
0.011719,0.015625,0.054688,0.027344,0.011071,-0.5717,-0.15585,0.17443,0.20549,0.049418,0.07713,0.018034,-0.04384,-0.023346,0.043543,0.087388,0.0015806,-0.027781,0.069572,0.0077213,normal
0.03125,0.0078125,0.046875,0.0078125,0.042015,0.47352,0.23001,0.13244,0.14939,0.16275,0.17308,0.20116,0.18584,0.10302,0.052708,0.064721,0.17826,0.11855,0.078176,0.010061,normal
0.015625,0.023438,0.019531,0.039062,0.012645,0.092836,-0.35911,-0.22676,-0.0073572,0.13409,0.14961,0.03234,0.033785,0.17618,0.13269,0.0086835,-0.13212,-0.079997,-0.012037,0.082648,normal
0.019531,0.0078125,0.019531,0.0078125,0.050481,0.16446,-0.058063,-0.12125,-0.022449,0.095436,0.25961,0.14842,0.073324,-0.026019,0.015065,-0.035634,-0.02068,0.037186,-0.014437,0.046352,normal
0.019531,0.0078125,0.015625,0.0078125,0.0091363,0.14744,-0.11997,-0.043611,0.11441,0.23528,0.26185,0.15181,0.099602,0.1054,0.085778,-0.028194,0.073839,0.11625,0.097092,0.015884,normal
0.015625,0.050781,0.0625,0.0625,0.024598,-0.86216,0.24,0.23952,0.074457,0.10036,0.039147,0.037384,0.04644,0.10344,-0.018053,0.0046282,0.12933,0.00069197,-0.060277,0.1039,normal
0.015625,0.0078125,0.015625,0.023438,0.002103,-0.49477,-0.20843,0.10303,0.15457,0.1817,0.05255,-0.0063301,0.030235,0.013881,0.047878,-0.053516,0.0741,0.038735,-0.0046744,-0.039444,normal
0.015625,0.035156,0.03125,0.015625,0.030154,0.48331,0.13037,0.041504,0.20334,0.20715,0.24524,0.21018,0.14833,0.17393,0.019478,0.071144,0.0072339,-0.03892,-0.027545,-0.02263,normal
0.023438,0.015625,0.03125,0.03125,0.014578,0.28323,-0.068007,-0.0086768,0.065443,0.15044,0.27805,0.23158,0.085859,-0.016561,-0.010935,0.060692,0.019146,-0.062247,0.0056941,0.025194,normal
0.015625,0.0078125,0.015625,0.0078125,0.0053509,0.022062,0.2317,-0.087894,0.15758,0.052168,0.25681,0.11134,0.32897,-0.36667,0.086548,0.079203,0.1379,0.10413,0.025821,0.023503,abnormal
0.019531,0.0078125,0.023438,0.015625,0.02479,-0.26689,-0.23276,-0.0030329,0.10521,0.082161,0.24086,0.10879,0.011676,-0.088806,0.11174,0.041486,0.050714,-0.062544,0.043672,0.060385,normal
